ID,Restaurant,Address,Time,Price,District,PriceH,PriceL,Rating,ReviewCount
1395,Cháo Dinh Dưỡng Việt Soup - Hòa Hảo,"007 Lô F Chung Cư Ngô Gia Tự, Hòa Hảo, P. 2, Quận 10, TP. HCM",05:30 - 20:00,12.000 - 25.000,Quận 10,25000,12000,6.488888888888889,9
1396,Sủi Cảo Huy Ngân,"538 Lý Thái Tổ, P. 10, Quận 10, TP. HCM",06:00 - 22:00,35.000 - 50.000,Quận 10,50000,35000,6.880000000000001,5
1397,Cháo Trẻ Em - Cháo Dinh Dưỡng UNO - Lý Thái Tổ,"377 Lý Thái Tổ, P. 9, Quận 10, TP. HCM",06:00 - 19:30,20.000 - 40.000,Quận 10,40000,20000,8.0,2
1398,Cơm - Mì Gà Da Giòn,"310 Bà Hạt, P. 9, Quận 10, TP. HCM",,35.000 - 35.000,Quận 10,35000,35000,8.042105263157893,19
1399,Con Gà Nướng - Thành Thái,"152/7 Thành Thái, P. 12, Quận 10, TP. HCM",08:00 - 22:00,25.000 - 150.000,Quận 10,150000,25000,5.796,100
1400,Busan Korean Food - Nguyễn Tri Phương,"272A Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",09:30 - 21:00,40.000 - 150.000,Quận 10,150000,40000,5.76,10
1401,Bánh Mì Má Hải - Vĩnh Viễn,"388 Vĩnh Viễn, P. 8, Quận 10, TP. HCM",06:30 - 18:00,10.000 - 20.000,Quận 10,20000,10000,7.709677419354839,31
1402,Quán Gỏi Cuốn Hạnh,"420A Hoà Hảo, P. 5, Quận 10, TP. HCM",10:00 - 18:00,6.000 - 10.000,Quận 10,10000,6000,7.832432432432433,37
1403,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội - Đồng Nai,"2 Đồng Nai, P. 15, Quận 10, TP. HCM",09:20 - 22:20,30.000 - 40.000,Quận 10,40000,30000,6.27741935483871,31
1404,Ốc Cẩm - Ốc & Hải Sản - Trần Nhân Tôn,"162 Trần Nhân Tôn, P. 2, Quận 10, TP. HCM",00:00 - 00:30 | 11:30 - 23:59,30.000 - 100.000,Quận 10,100000,30000,6.054545454545455,33
1405,Gà Rán KFC - Ngô Gia Tự,"1 - 3 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",09:00 - 21:00,30.000 - 88.000,Quận 10,88000,30000,6.687755102040816,98
1406,2 Chị Em - Cơm Gà Nha Trang - Trường Sơn,"CC19 Trường Sơn, P. 15, Quận 10, TP. HCM",09:30 - 21:00,25.000 - 37.000,Quận 10,37000,25000,6.746153846153846,26
1407,Chị 3 - Bún Nước - Tô Hiến Thành,"495/2 Tô Hiến Thành, P. 14, Quận 10, TP. HCM",,30.000 - 45.000,Quận 10,45000,30000,5.938,100
1408,Texas Chicken - Sư Vạn Hạnh,"463 Sư Vạn Hạnh, Quận 10, TP. HCM",10:00 - 22:00,20.000 - 295.000,Quận 10,295000,20000,5.624,100
1409,Cá Viên Chiên Anh Chị Em - Ăn Vặt,"498 Hoà Hảo, P. 5, Quận 10, TP. HCM",,10.000 - 30.000,Quận 10,30000,10000,6.566,100
1410,Bánh Bao Chiên Thanh Tâm,"008 lô U Chung Cư Ngô Gia Tự, P. 2, Quận 10, TP. HCM",10:00 - 22:00,6.000 - 20.000,Quận 10,20000,6000,7.8,1
1411,Anh Út - Mì Quảng & Bún Mắm Nêm,"609/20B Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM",06:15 - 20:00,7.000 - 110.000,Quận 10,110000,7000,9.775,24
1412,Phan Lê - Bún Cá Lóc - Cao Thắng,"159 Cao Thắng, P. 11, Quận 10, TP. HCM",06:45 - 21:41,35.000 - 78.000,Quận 10,78000,35000,7.278260869565218,46
1414,Hoàng Ty - Đặc Sản Trảng Bàng - Thành Thái,"120 Thành Thái, Quận 10, TP. HCM",08:00 - 21:00,60.000 - 110.000,Quận 10,110000,60000,6.185915492957746,71
1415,"Bento Delichi - Cơm Gà Xối Mỡ, Cơm Gà Mắm Tỏi - Thành Thái","58/23 Thành Thái, P. 12, Quận 10, TP. HCM",08:00 - 21:00,40.000 - 50.000,Quận 10,50000,40000,6.685714285714285,7
1416,Bún Bò A Hùng,"68/106 Đồng Nai, P. 15, Quận 10, TP. HCM",06:00 - 21:00,25.000 - 35.000,Quận 10,35000,25000,6.734883720930233,43
1417,"Quán Chú Dũng - Hủ Tiếu Bò Kho, Hủ Tiếu Sườn & Mì Xào Bò - Nguyễn Chí Thanh","428/8A Nguyễn Chí Thanh, P. 6, Quận 10, TP. HCM",06:00 - 22:00,20.000 - 30.000,Quận 10,30000,20000,7.385714285714285,14
1418,Phở 24 - Nguyễn Tri Phương,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:00 - 21:45,25.000 - 55.000,Quận 10,55000,25000,6.51,40
1419,Hủ Tiếu Chay - Trường Sơn,"49 Trường Sơn, P. 15, Quận 10, TP. HCM",05:45 - 20:30,17.000 - 23.000,Quận 10,23000,17000,8.4,2
1420,Lotteria - Ngô Gia Tự,"2 Ngô Gia Tự, P. 9, Quận 10, TP. HCM",07:00 - 22:30,3.000 - 50.000,Quận 10,50000,3000,6.095833333333334,48
1422,O Tú - Bún Bò Huế - Nguyễn Tri Phương,"466A Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",06:00 - 14:00 | 16:30 - 21:30,20.000 - 50.000,Quận 10,50000,20000,7.35,16
1423,Cơm Tấm Cô Hoa - Ngô Quyền,"41 Ngô Quyền, Quận 10, TP. HCM",07:00 - 21:00,20.000 - 50.000,Quận 10,50000,20000,5.6461538461538465,13
1424,Bún Mọc A Cọp,"172 Trần Nhân Tôn, Quận 10, TP. HCM",,25.000 - 30.000,Quận 10,30000,25000,7.270588235294118,17
1425,Hủ Tiếu Sa Đéc - Bà Hạt,"002 Lô E Chung Cư Ấn Quang, Đường Bà Hạt, P. 9, Quận 10, TP. HCM",07:00 - 14:00 | 16:00 - 22:00,25.000 - 35.000,Quận 10,35000,25000,6.870588235294117,17
1426,Ăn Vặt Cá Viên Chiên Đệ Nhất - Sư Vạn Hạnh,"207/11 Sư Vạn Hạnh, P. 9, Quận 10, TP. HCM",00:00 - 04:45 | 07:00 - 23:59,5.000 - 50.000,Quận 10,50000,5000,5.0,1
1427,Bánh Ướt Lòng Gà Bảo Thư - Đào Duy Từ,"82 Đào Duy Từ, P. 5, Quận 10, TP. HCM",07:00 - 19:00,25.000 - 40.000,Quận 10,40000,25000,6.688000000000001,25
1428,Hủ Tiếu Ghẹ Muối Ớt Đỏ - Nguyễn Tri Phương,"261 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:30 - 23:30,45.000 - 75.000,Quận 10,75000,45000,8.95,4
1429,Quán Bún Riêu Bà Dú - Nguyễn Tri Phương,"268 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",06:00 - 22:29,30.000 - 50.000,Quận 10,50000,30000,6.0888888888888895,54
1430,Hủ Tiếu Mì Gà Nguyễn Kim - Nhật Tảo,"457/2 Nhật Tảo, (Đối Diện 386 Nhật Tảo), P. 6, Quận 10, TP. HCM",,15.000 - 50.000,Quận 10,50000,15000,7.466666666666666,3
1432,Há Cảo Xíu Mại Dương Ký,"19 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",06:45 - 21:30,2.500 - 20.000,Quận 10,20000,2500,8.4,7
1433,Súp Cua Mộc - Hòa Hưng,"76 Hoà Hưng, P. 13, Quận 10, TP. HCM",06:30 - 22:00,17.000 - 20.000,Quận 10,20000,17000,7.315384615384615,52
1434,Bún Bò Quê Mạ,"666/78 Ba Tháng Hai, P. 14, Quận 10, TP. HCM",06:00 - 21:30,35.000 - 45.000,Quận 10,45000,35000,8.403921568627451,51
1435,Bánh Mì Que Chip - Hòa Hảo,"355 Hòa Hảo, P. 5, Quận 10, TP. HCM",07:00 - 20:30,8.000 - 18.000,Quận 10,18000,8000,8.0,3
1436,Chị Hai - Trộn & Cuốn - Cách Mạng Tháng 8,"623/23G Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM",06:30 - 20:00,30.000 - 80.000,Quận 10,80000,30000,10.0,4
1437,Bún Bò Huế Ba Nghị,"466 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",,30.000 - 40.000,Quận 10,40000,30000,7.613333333333333,60
1438,Tân Hòa Ký - Hủ Tiếu Mì Gia - Nguyễn Tri Phương,"430 Đường Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,30.000 - 60.000,Quận 10,60000,30000,10.0,1
1439,Phong Lan Quán - Bún Cá Rô Đồng,"54 Cửu Long, P. 15, Quận 10, TP. HCM",06:00 - 21:00,32.000 - 48.000,Quận 10,48000,32000,7.709090909090909,11
1440,"Minh Khang - Bánh Canh, Bún Cá & Bún Sứa","15 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",06:00 - 20:00,20.000 - 40.000,Quận 10,40000,20000,8.879999999999999,5
1441,Bún Chả 1986,"30 Cửu Long, P. 15, Quận 10, TP. HCM",07:30 - 14:30 | 17:00 - 21:30,35.000 - 50.000,Quận 10,50000,35000,7.922000000000001,100
1442,Bún Chả Hà Nội 1982 - Nguyễn Ngọc Lộc,"100/43 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",,13.000 - 47.000,Quận 10,47000,13000,5.0,7
1443,Bia Tươi Sài Gòn - Chè Bưởi Lucy,"83/23G Hòa Hưng, P. 12, Quận 10, TP. HCM",08:00 - 22:00,15.000 - 25.000,Quận 10,25000,15000,10.0,2
1444,Mì Ý Double B - Tô Hiến Thành,"266/70 Tô Hiến Thành, P. 15, Quận 10, TP. HCM",08:00 - 22:00,17.000 - 75.000,Quận 10,75000,17000,6.478,100
1445,Gà Ta Sơn Ca - Hồ Bá Kiện,"83 Hồ Bá Kiện, P. 15, Quận 10, TP. HCM",06:35 - 21:30,15.000 - 110.000,Quận 10,110000,15000,6.4799999999999995,20
1446,Phở 24 - Nguyễn Tri Phương,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:00 - 21:45,25.000 - 55.000,Quận 10,55000,25000,6.51,40
1447,Hủ Tiếu Chay - Trường Sơn,"49 Trường Sơn, P. 15, Quận 10, TP. HCM",05:45 - 20:30,17.000 - 23.000,Quận 10,23000,17000,8.4,2
1448,Quán Chay Thôi Kệ - Lê Hồng Phong,"727 Lê Hồng Phong, P. 12, Quận 10, TP. HCM",06:45 - 19:10,10.000 - 22.000,Quận 10,22000,10000,7.43,80
1449,Há Cảo Xíu Mại Dương Ký,"19 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",06:45 - 21:30,2.500 - 20.000,Quận 10,20000,2500,8.4,7
1450,Bún Bò Huế Ba Nghị,"466 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",,30.000 - 40.000,Quận 10,40000,30000,7.541176470588235,85
1451,Tân Hòa Ký - Hủ Tiếu Mì Gia - Nguyễn Tri Phương,"430 Đường Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,30.000 - 60.000,Quận 10,60000,30000,10.0,1
1452,Tâm Quán - Bún Quậy Phú Quốc - Nguyễn Tri Phương,"210 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,35.000 - 55.000,Quận 10,55000,35000,7.483544303797469,79
1453,Phong Lan Quán - Bún Cá Rô Đồng,"54 Cửu Long, P. 15, Quận 10, TP. HCM",06:00 - 21:00,32.000 - 48.000,Quận 10,48000,32000,7.709090909090909,11
1454,"Minh Khang - Bánh Canh, Bún Cá & Bún Sứa","15 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",06:00 - 20:00,20.000 - 40.000,Quận 10,40000,20000,8.879999999999999,5
1455,Bún Chả 1986,"30 Cửu Long, P. 15, Quận 10, TP. HCM",07:30 - 14:30 | 17:00 - 21:30,35.000 - 50.000,Quận 10,50000,35000,7.922000000000001,100
1456,Bia Tươi Sài Gòn - Chè Bưởi Lucy,"83/23G Hòa Hưng, P. 12, Quận 10, TP. HCM",08:00 - 22:00,15.000 - 25.000,Quận 10,25000,15000,10.0,2
1457,Gà Ta Sơn Ca - Hồ Bá Kiện,"83 Hồ Bá Kiện, P. 15, Quận 10, TP. HCM",06:35 - 21:30,15.000 - 110.000,Quận 10,110000,15000,6.4799999999999995,20
1458,Kem Bơ - Trái Cây Tô 251 - Tô Hiến Thành,"163/9 Tô Hiến Thành, P. 13, Quận 10, TP. HCM",00:00 - 02:30 | 08:00 - 23:59,10.000 - 25.000,Quận 10,25000,10000,7.12,100
1459,Cơm Tấm Phúc Lộc Thọ - Lý Thường Kiệt,"144 Lý Thường Kiệt, P. 14, Quận 10, TP. HCM",06:00 - 21:30,20.000 - 50.000,Quận 10,50000,20000,6.577777777777778,18
1460,Bánh Mì Xíu Mại Chấm 79 Đà Lạt- Thành Thái,"3/71/10 Thành Thái, Quận 10, TP. HCM",07:30 - 15:00,15.000 - 35.000,Quận 10,35000,15000,6.882352941176471,17
1461,Bò Kho Gánh - Chung Cư Ngô Gia Tự,"029 Lô H Chung Cư Ngô Gia Tự, P. 2, Quận 10, TP. HCM",07:00 - 21:30,25.000 - 25.000,Quận 10,25000,25000,5.9913043478260875,23
1462,Ăn Uống Vặt Cường Ngân - Hòa Hưng,"228A Hòa Hưng, P. 13, Quận 10, TP. HCM",00:00 - 23:59,10.000 - 40.000,Quận 10,40000,10000,6.533333333333334,3
1463,Cơm Tấm Thuận Kiều - Thuận Kiều,"54 Thuận Kiều, P. 4, Quận 11, TP. HCM",06:30 - 20:30,20.000 - 55.000,Quận 11,55000,20000,6.87,100
1464,Bún Bò Huế - Đường Số 6,"1C Đường Số 6, Quận 11, TP. HCM",,23.000 - 38.000,Quận 11,38000,23000,7.5,2
1465,Năm Đoan - Bánh Canh Cá Lóc,"03 Lô B2 Chung Cư 319, Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",07:00 - 19:00,25.000 - 37.000,Quận 11,37000,25000,7.963636363636363,11
1467,Chuối Nếp Nướng & Cháo Lòng,"7/1 Trịnh Đình Trọng, P. 5, Quận 11, TP. HCM",07:00 - 14:00,10.000 - 30.000,Quận 11,30000,10000,6.32,10
1469,Gà Rán Popeyes - Lê Đại Hành,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM",10:00 - 21:30,30.000 - 170.000,Quận 11,170000,30000,6.546,100
1471,Ông Lễ - Hủ Tiếu Mì Sa Tế Bò & Nai,"215 Xóm Đất, P. 9 , Quận 11, TP. HCM",,35.000 - 55.000,Quận 11,55000,35000,7.133333333333334,15
1474,Quán Mì Gọt Ngon,"186 Bình Thới, P. 14, Quận 11, TP. HCM",07:00 - 22:00,25.000 - 40.000,Quận 11,40000,25000,7.2,11
1476,Bánh Mì Hà Nội Hiệp Hưng - Ông Ích Khiêm,"93 Ông Ích Khiêm, P. 10, Quận 11, TP. HCM",00:00 - 23:59,15.000 - 30.000,Quận 11,30000,15000,10.0,1
1478,Bánh Ngọt Bảo Huy,"60E Xóm Đất, P. 8, Quận 11, TP. HCM",07:30 - 19:00,50.000 - 150.000,Quận 11,150000,50000,8.0,1
1481,Trần Quang Ký - Vịt Quay Sốt Tiêu Đen - Âu Cơ,"55 Âu Cơ, P. 14, Quận 11, TP. HCM",06:30 - 20:30,100.000 - 250.000,Quận 11,250000,100000,7.2666666666666675,9
1482,Bếp Nhà Muội - Điểm Tâm & Hủ Tíu Mì,"101 Lô K Cư Xá Bình Thới, Đường Số 6, P. 8, Quận 11, TP. HCM",,9.000 - 35.000,Quận 11,35000,9000,8.6,1
1484,Gờ Cafe - Lý Thường Kiệt,"Lô 004 Chung Cư Thuận Việt, 319 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",06:30 - 21:30,17.000 - 32.000,Quận 11,32000,17000,7.288888888888888,9
1486,Cháo Ếch Singapore - Hạ Vũ,"355 Nguyễn Thị Nhỏ, P. 16, Quận 11, TP. HCM",00:00 - 23:59,45.000 - 130.000,Quận 11,130000,45000,10.0,1
1487,Bún Thái & Ăn Vặt - Tuệ Tĩnh,"90/16G Tuệ Tĩnh, P. 13, Quận 11, TP. HCM",00:00 - 23:59,40.000 - 50.000,Quận 11,50000,40000,8.733333333333333,15
1488,Hạnh Dung - Ẩm Thực Chay Mặn,"111 - 113 Âu Cơ, P. 14, Quận 11, TP. HCM",07:00 - 21:30,25.000 - 55.000,Quận 11,55000,25000,7.428571428571429,77
1489,Cơm Gà Rút Xương Chiên Xù & Hamburger 1454,"1454 Đường 3 Tháng 2, P. 2, Quận 11, TP. HCM",06:39 - 18:45,30.000 - 65.000,Quận 11,65000,30000,9.470588235294118,17
1491,The Kebab Company,"319 - B16 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",,35.000 - 50.000,Quận 11,50000,35000,4.8,2
1492,Hủ Tiếu Nam Vang Thảo Lưu,"27/98 Lý Nam Đế, P. 7, Quận 11, TP. HCM",,3.000 - 62.000,Quận 11,62000,3000,5.0,1
1493,Bánh Bao Hiệp Phát - Minh Phụng,"458 Minh Phụng, P. 9, Quận 11, TP. HCM",07:00 - 21:30,15.000 - 33.000,Quận 11,33000,15000,5.2,2
1496,Bò Bít Tết Lữ Gia,"1/104 Cư Xá Lữ Gia, P. 15, Quận 11, TP. HCM",,45.000 - 50.000,Quận 11,50000,45000,8.45,4
1497,Mì Ý Mẹ Ri,"36A/11 Đường 762 Hồng Bàng, P. 1, Quận 11, TP. HCM",,5.000 - 20.000,Quận 11,20000,5000,7.613333333333332,45
1499,Cơm Chay Pháp Hạnh,"45C Bình Thới, Quận 11, TP. HCM",06:30 - 19:30,15.000 - 25.000,Quận 11,25000,15000,7.654545454545455,11
1501,Dương Thuyền - Bún Cá Sa Tế,"7/3 Tôn Thất Hiệp, Quận 11, TP. HCM",06:00 - 15:00,25.000 - 30.000,Quận 11,30000,25000,8.633333333333333,6
1502,Bánh Su Kem - Lạc Long Quân,"339D Lạc Long Quân, P. 5, Quận 11, TP. HCM",07:00 - 21:00,20.000 - 40.000,Quận 11,40000,20000,8.5,2
1503,Phở Nguyên - Phở Hà Nội - Lạc Long Quân,"431 Lạc Long Quân, P. 5, Quận 11, TP. HCM",00:00 - 23:59,30.000 - 75.000,Quận 11,75000,30000,7.8,1
1504,Vịt Quay Ngọc Trân,"168 Tạ Uyên, P. 6, Quận 11, TP. HCM",05:00 - 20:00,10.000 - 500.000,Quận 11,500000,10000,8.333333333333334,3
1505,Bún Bò Huế Gia Hội - Lữ Gia,"14A Đường số 2 Cư Xá Lữ Gia, P.15, Quận 11, TP. HCM",07:00 - 22:00,20.000 - 55.000,Quận 11,55000,20000,6.747368421052631,19
1507,Cháo Sườn Bomni - Tuệ Tĩnh,"81 Tuệ Tĩnh, P. 13, Quận 11, TP. HCM",05:30 - 18:00,20.000 - 30.000,Quận 11,30000,20000,7.886956521739131,23
1511,Bánh Canh Trảng Bàng - Minh Phụng,"394/1 Minh Phụng, P. 9, Quận 11, TP. HCM",06:50 - 20:00,10.000 - 40.000,Quận 11,40000,10000,6.571428571428571,7
1512,Bún Riêu Cô Điệp,"86/174 Ông Ích Khiêm, P. 14, Quận 11, TP. HCM",06:00 - 11:00 | 13:30 - 18:00,25.000 - 35.000,Quận 11,35000,25000,7.6,1
1514,Thế Giới Cua Cà Mau - Không Chi Nhánh - Tôn Thất Hiệp,"304 Tôn Thất Hiệp, P. 12, Quận 11, TP. HCM",00:00 - 23:59,120.000 - 369.000,Quận 11,369000,120000,6.2444444444444445,18
1516,Bún Thịt Nướng Gỏi Cuốn MK - Bún Thịt Nướng Gỏi Cuốn - Phú Thọ,"25/20/16 Phú Thọ, P. 1, Quận 11, TP. HCM",00:00 - 23:59,0 - 0,Quận 11,0,0,3.4,1
1517,Trình Ký - Cơm Gà Xối Mỡ,"339H Lạc Long Quân, P. 5, Quận 11, TP. HCM",08:00 - 20:48,30.000 - 39.000,Quận 11,39000,30000,7.640000000000001,10
1518,Bánh Mì Tuấn Mập - Bánh Mì Chảo & Bò Bít Tết - Lãnh Binh Thăng,"116 Lãnh Binh Thăng, Quận 11, TP. HCM",00:00 - 23:59,8.000 - 15.000,Quận 11,15000,8000,3.3428571428571425,7
1519,Ngọc Lan - Bún Bò Huế,"583 Bình Thới, Quận 11, TP. HCM",,30.000 - 30.000,Quận 11,30000,30000,9.2,1
1520,Baoz Dimsum Restaurant - Lê Đại Hành,"299 Lê Đại Hành, P. 13, Quận 11, TP. HCM",07:00 - 21:00,50.000 - 200.000,Quận 11,200000,50000,1.8,2
1521,Cơm Gà Hải Nam - Âu Cơ,"95 - 97 Âu Cơ, P.14, Quận 11, TP. HCM",,25.000 - 55.000,Quận 11,55000,25000,9.76,100
1522,Bánh Su Que - Lý Thường Kiệt,"93 Lý Thường Kiệt, P. 7, Quận 11, TP. HCM",07:00 - 17:00,10.000 - 33.000,Quận 11,33000,10000,6.985185185185185,27
1524,Bột Chiên 103,"103 Tuệ Tĩnh, P. 13, Quận 11, TP. HCM",,15.000 - 25.000,Quận 11,25000,15000,9.0,1
1525,Gà Ta Ánh Tuyết - Cháo Gà - Lạc Long Quân,"29 Lạc Long Quân, P. 1, Quận 11, TP. HCM",08:00 - 21:00,30.000 - 55.000,Quận 11,55000,30000,7.4,1
1526,Bánh Cuốn Bằng Chảo,"202 Tôn Thất Hiệp, P. 12, Quận 11, TP. HCM",06:00 - 21:00,15.000 - 20.000,Quận 11,20000,15000,7.485714285714286,7
1528,Quán Minh Ký - Hủ Tiếu Mì & Hoành Thánh,"45A Bình Thới, Quận 11, TP. HCM",07:00 - 21:00,28.000 - 28.000,Quận 11,28000,28000,9.4,2
1529,Hảo Thuận - Quán Cơm Bình Dân,"259 Tạ Uyên, P. 6, Quận 11, TP. HCM",07:00 - 21:30,15.000 - 39.000,Quận 11,39000,15000,8.4,1
1530,Cơm Tấm Phúc Lộc Thọ - Tô Ký,"12/6 Tô Ký, P. Tân Chánh Hiệp, Quận 12, TP. HCM",06:00 - 22:00,32.000 - 139.000,Quận 12,139000,32000,6.5200000000000005,10
1531,"Bún Thịt Nướng Dì 7 & Cơm Tấm, Lẩu - Khu Phố 2A","1779/21/6 Khu Phố 2A, Quốc Lộ 1A, P. Tân Thới Hiệp, Quận 12, TP. HCM",08:00 - 19:00,39.000 - 45.000,Quận 12,45000,39000,8.52,5
1532,Bánh Kem Hương Phát - Nguyễn Văn Quá,"155 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",06:30 - 22:30,12.000 - 480.000,Quận 12,480000,12000,7.1,2
1533,Ut's House - Tàu Hủ & Sữa Đậu Nành - Shop Online,"71 Dương Thị Mười, P. Tân Chánh Hiệp, Quận 12, TP. HCM",07:00 - 21:59,12.000 - 28.000,Quận 12,28000,12000,7.300000000000001,4
1534,Bánh Cuốn Kênh 1986 - Tân Thới Hiệp 20,"131/7/14 Hẻm 131, Đường Tân Thới Hiệp 20, P. Tân Thới Hiệp - Sau Lưng Nhà Trẻ Sao Mai, Quận 12, TP. HCM",06:30 - 12:00 | 15:00 - 18:30,35.000 - 155.000,Quận 12,155000,35000,10.0,1
1544,Mì Trộn Hàn Quốc Cô Kim - Đường HT17,"162/19/1 Đường HT17, P. Hiệp Thành, Quận 12, TP. HCM",06:00 - 23:30,30.000 - 40.000,Quận 12,40000,30000,10.0,2
1549,Gà rán và Mì Ý - Jollibee - Nguyễn Văn Quá,"B124-127 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",09:30 - 23:00,3.000 - 100.000,Quận 12,100000,3000,5.0,1
1550,Ăn Vặt Hàn Quốc Go1998 - Bánh Gạo Cay & Gà Sốt Cay,"112/4 TL22, P. Thạnh Lộc, Quận 12, TP. HCM",10:00 - 22:00,15.000 - 40.000,Quận 12,40000,15000,10.0,1
1551,Gà Rán Popeyes - Nguyễn Văn Quá,"785 Nguyễn Văn Quá, KP. 2, P. Đông Hưng Thuận, Quận 12, TP. HCM",10:00 - 21:40,30.000 - 150.000,Quận 12,150000,30000,5.425,8
1552,Gà Rán KFC - Nguyễn Ảnh Thủ,"77 Nguyễn Ảnh Thủ, P. Hiệp Thành, Quận 12, TP. HCM",09:00 - 21:15,5.000 - 120.000,Quận 12,120000,5000,6.8999999999999995,6
1553,"Cơm Gà, Cháo & Gỏi Gà Ta Tường Vy - Nguyễn Văn Quá","661 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",10:00 - 21:00,20.000 - 200.000,Quận 12,200000,20000,10.0,1
1554,Làng Vòng - Bún Đậu Mắm Tôm & Bún Chả - Nguyễn Hữu Cầu,"47/5D Nguyễn Hữu Cầu, P. Trung Mỹ Tây, Quận 12, TP. HCM",11:00 - 12:30 | 13:30 - 17:30,10.000 - 70.000,Quận 12,70000,10000,10.0,1
1555,Bánh Tráng 079 - Shop Online,"265/30/10 Trường Chinh, P. Tân Thới Nhất, Quận 12, TP. HCM",09:00 - 21:00,15.000 - 25.000,Quận 12,25000,15000,8.8,4
1556,"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thị Kiểu","70 Nguyễn Thị Kiểu, Quận 12, TP. HCM",09:00 - 21:45,12.000 - 120.000,Quận 12,120000,12000,7.8999999999999995,2
1557,"Bún Ngon - Bún Cá, Bún Nem & Bún Đậu Mắm Tôm","Số 32 Khu Nhà Liền Kề Chung Cư Picity Higpark, Thạnh Xuân 14, P. Thạnh Xuân, Quận 12, TP. HCM",09:00 - 21:00,0 - 0,Quận 12,0,0,9.0,2
1558,Ngã Tư Bến Xưa - Bánh Bao & Bánh Mì - Hà Huy Giáp,"46 Hà Huy Giáp, P. Thạnh Lộc (Đối Diện Bách Hóa Xanh), Quận 12, TP. HCM",,0 - 0,Quận 12,0,0,9.9,2
1560,Góc Ăn Vặt - Đường DD4,"27G8 Đường DD4, P. Tân Hưng Thuận, Quận 12, TP. HCM",13:00 - 21:45,7.000 - 80.000,Quận 12,80000,7000,9.0,1
1561,Bún Bò Huế Oanh K - Quốc Lộ 1A,"OTO Kiều Nghĩa, 1639 Quốc Lộ 1A, P. Tân Thới Hiệp, Quận 12, TP. HCM",,0 - 0,Quận 12,0,0,9.938461538461537,52
1562,Bún Thịt Nướng Anh Bốn - Tân Thới Nhất 1,"110/1 Tân Thới Nhất 1, P. Tân Thới Nhất, Quận 12, TP. HCM",07:00 - 22:30,15.000 - 40.000,Quận 12,40000,15000,5.0,1
1563,Gà Rán KFC - Hà Huy Giáp,"599 Hà Huy Giáp, P. Thạnh Xuân, Quận 12, TP. HCM",10:00 - 21:45,35.000 - 75.000,Quận 12,75000,35000,3.8000000000000003,3
1564,Bún Đậu Mẹt Handmade,"650 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",08:15 - 23:30,10.000 - 120.000,Quận 12,120000,10000,5.7,2
1565,Mì Cay Seoul - 7 Cấp Độ,"15/2A Hẻm 133 Tân Thới Nhất 8, P. Tân Thới Nhất, Quận 12, TP. HCM",09:00 - 23:59,15.000 - 55.000,Quận 12,55000,15000,5.0,1
1566,Péo - Bún Riêu & Canh Bún,"265/47 Trường Chinh, Khu Phố 2, P. Tân Thới Nhất, Quận 12, TP. HCM",06:00 - 19:00,5.000 - 37.000,Quận 12,37000,5000,10.0,1
1570,3Men Bakery - Bánh Sinh Nhật,"146 Đông Bắc, P. Tân Chánh Hiệp, Quận 12, TP. HCM",08:00 - 21:45,150.000 - 500.000,Quận 12,500000,150000,10.0,1
1571,Steak Bin & Pizza - Nguyễn Văn Quá,"3 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",07:15 - 22:00,15.000 - 60.000,Quận 12,60000,15000,8.8,2
